evaluation,join,shacl_schema_validation,summarization,overall_constraint_evaluation,io,io_histogram,io_piechart,viz_hist,viz_pie,viz_grouped_hist,node_samples,picture_composition,overall
0.0,7.618854522705078,1.8184657096862793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.64289402961731
0.0,7.614080190658569,1.8095695972442627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.629552125930786
0.0,7.69440221786499,1.8257672786712646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.727006435394287
0.0,7.699205636978149,1.8322367668151855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.737977266311646
0.0,7.65628719329834,1.8142387866973877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.676773309707642
0.0,2.415022611618042,1.9756333827972412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5939812660217285
0.0,2.29609751701355,1.7471413612365723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.301056385040283
0.0,2.293593168258667,1.747164011001587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.298407316207886
0.0,2.3194189071655273,1.755028486251831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.336024522781372
0.0,2.322932004928589,1.7529044151306152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.335911273956299
0.0,7.532307386398315,1.7464485168457031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.48886251449585
0.0,7.57016921043396,1.747621774673462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.528101444244385
0.0,7.528976202011108,1.7517828941345215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.49014687538147
0.0,7.621169090270996,1.7503986358642578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.58241057395935
0.0,7.608046293258667,1.753265142440796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.571491241455078
0.0,7.931643962860107,1.751410722732544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.866624355316162
0.0,7.891071081161499,1.749230146408081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.82406210899353
0.0,7.842848539352417,1.7456345558166504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.771500587463379
0.0,7.930162668228149,1.7560694217681885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.87010145187378
0.0,7.849198341369629,1.74552583694458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.77767562866211
0.0,2.3661797046661377,2.021458625793457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.599092960357666
0.0,2.2911603450775146,1.7810397148132324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.330986022949219
0.0,2.295698642730713,1.7892253398895264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.343787431716919
0.0,2.301910161972046,1.7876403331756592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.348487377166748
0.0,2.291562557220459,1.7818443775177002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3318610191345215
0.0,7.865455389022827,1.7899525165557861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.879513263702393
0.0,7.872966766357422,1.7926685810089111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.88990569114685
0.0,7.8743979930877686,1.7938008308410645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.892467260360718
0.0,7.750840187072754,1.7882263660430908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.761273384094238
0.0,7.746894359588623,1.7849175930023193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.754155397415161
0.0,8.245915412902832,1.7854647636413574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.253540277481079
0.0,8.249329805374146,1.7860159873962402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.258008480072021
0.0,8.24540090560913,1.786815881729126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.254796028137207
0.0,8.263642072677612,1.7846484184265137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.270943641662598
0.0,8.269797086715698,1.7889137268066406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.281071186065674
0.0,2.5000863075256348,2.1962082386016846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.907796382904053
0.0,2.560026168823242,2.2380683422088623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.060431480407715
0.0,2.58785080909729,2.2499420642852783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101340293884277
0.0,2.56337308883667,2.2383780479431152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.064088344573975
0.0,2.552730083465576,2.2339141368865967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.048515319824219
0.0,9.353666067123413,2.248685359954834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.817566871643066
0.0,9.314260244369507,2.2393953800201416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.767895936965942
0.0,9.253661632537842,2.2333154678344727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.700915813446045
0.0,9.3106210231781,2.240102529525757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.765366077423096
0.0,9.307591438293457,2.23749041557312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.759425163269043
0.0,8.925076723098755,2.235164165496826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.372531175613403
0.0,8.890548944473267,2.2411880493164062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.344281435012817
0.0,8.880252122879028,2.2393295764923096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.331920862197876
0.0,8.888378620147705,2.238233804702759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.338549137115479
0.0,8.893543243408203,2.2404284477233887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.345986127853394
0.0,2.4350366592407227,2.1623404026031494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8103673458099365
0.0,2.6009981632232666,2.4770145416259766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.339858055114746
0.0,2.619816303253174,2.4830265045166016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.364215612411499
0.0,2.6134226322174072,2.4708216190338135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.345930099487305
0.0,2.612942934036255,2.471653938293457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.346223592758179
0.0,9.637603521347046,2.4727776050567627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.325423002243042
0.0,9.635443925857544,2.474655866622925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.32364273071289
0.0,9.632007122039795,2.4782538414001465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.32506012916565
0.0,9.646575212478638,2.473874568939209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.334519147872925
0.0,9.644841194152832,2.5109267234802246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.371115922927856
0.0,9.436976909637451,2.4776718616485596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.129087448120117
0.0,9.40083360671997,2.475026845932007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.090204954147339
0.0,9.390902519226074,2.47334623336792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.078611612319946
0.0,9.40619683265686,2.4761383533477783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.096621036529541
0.0,9.382014989852905,2.4698665142059326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.066176176071167
0.0,2.3590238094329834,2.136464834213257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.699163198471069
0.0,2.535219430923462,2.183696985244751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9808924198150635
0.0,2.5239789485931396,2.1902081966400146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.976470232009888
0.0,2.5433707237243652,2.181204080581665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9865899085998535
0.0,2.5271341800689697,2.18080472946167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.97056245803833
0.0,9.390206813812256,2.1831564903259277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.787522077560425
0.0,9.349000453948975,2.196101665496826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.759512901306152
0.0,9.379320621490479,2.1848807334899902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.778410911560059
0.0,9.345354557037354,2.1836886405944824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.74265170097351
0.0,9.387035131454468,2.1868667602539062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.787893772125244
0.0,9.16930627822876,2.1816585063934326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.575165033340454
0.0,9.220179796218872,2.1818206310272217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.626686334609985
0.0,9.176313877105713,2.1762053966522217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.577686071395874
0.0,9.166655778884888,2.1834051609039307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.574351072311401
0.0,9.167130947113037,2.1789824962615967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57018780708313
0.0,2.4735300540924072,2.227423906326294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.903767108917236
0.0,2.4438321590423584,2.1217081546783447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.827256679534912
0.0,2.410132646560669,2.114868402481079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.785926580429077
0.0,2.419455051422119,2.1126959323883057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.792587995529175
0.0,2.4082236289978027,2.109435796737671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.778198957443237
0.0,9.055439710617065,2.112525463104248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3826744556427
0.0,9.101612329483032,2.1111810207366943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.427775382995605
0.0,9.083481311798096,2.110304832458496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.408507108688354
0.0,9.149619102478027,2.118929862976074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.484191417694092
0.0,9.051867723464966,2.1111271381378174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.376899242401123
0.0,9.176608562469482,2.113710641860962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5148286819458
0.0,9.17611312866211,2.110135078430176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.510714292526245
0.0,9.209614753723145,2.1125965118408203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.546698331832886
0.0,9.208753824234009,2.108485698699951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.54185152053833
0.0,9.261469841003418,2.1231448650360107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.610076904296875
0.0,2.5043625831604004,2.4143240451812744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.128674268722534
0.0,2.596299409866333,2.4669580459594727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.326894044876099
0.0,2.5689375400543213,2.474491596221924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.307246685028076
0.0,2.597963809967041,2.4713246822357178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.332363128662109
0.0,2.539625883102417,2.4594693183898926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26153564453125
0.0,9.543992519378662,2.4648830890655518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2242591381073
0.0,9.534781455993652,2.4581968784332275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.207728624343872
0.0,9.639312267303467,2.469662666320801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.32450556755066
0.0,9.662065505981445,2.473165988922119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.350999355316162
0.0,9.638977289199829,2.4668219089508057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.321520328521729
0.0,9.879295349121094,2.4690232276916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.573963403701782
0.0,9.85091233253479,2.4592654705047607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.535223007202148
0.0,9.822462558746338,2.457719326019287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.504587411880493
0.0,9.884793758392334,2.472259759902954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.582682132720947
0.0,9.821079969406128,2.461487293243408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.506738662719727
0.0,2.728280544281006,2.6950013637542725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.627643346786499
0.0,2.5218470096588135,2.2542994022369385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.037764310836792
0.0,2.5199637413024902,2.255235195159912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.036769866943359
0.0,2.520876407623291,2.254302740097046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.036894798278809
0.0,2.5203142166137695,2.2541391849517822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.036118745803833
0.0,9.38005805015564,2.253706693649292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.85863709449768
0.0,9.37983512878418,2.256924867630005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.860800981521606
0.0,9.372210025787354,2.25606369972229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.852703332901001
0.0,9.419657230377197,2.2577590942382812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.902339220046997
0.0,9.365320444107056,2.2561378479003906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.845582485198975
0.0,9.635012149810791,2.25816011428833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.091171026229858
0.0,9.599262475967407,2.255910634994507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.052915573120117
0.0,9.643795490264893,2.2539479732513428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.095827579498291
0.0,9.600390672683716,2.2561120986938477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.053731203079224
0.0,9.655979633331299,2.261253833770752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.115264177322388
0.0,2.3999931812286377,2.262413263320923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8629045486450195
0.0,2.537341356277466,2.240586280822754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0409016609191895
0.0,2.5182111263275146,2.232252597808838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.012860298156738
0.0,2.5253360271453857,2.239976644515991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.028366565704346
0.0,2.519556999206543,2.2355308532714844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.017979145050049
0.0,9.70881962776184,2.2396492958068848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.162920713424683
0.0,9.682372570037842,2.2379658222198486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.135210752487183
0.0,9.709263563156128,2.2449426651000977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.168951988220215
0.0,9.78708028793335,2.2473087310791016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.250365257263184
0.0,9.650197267532349,2.2349627017974854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.099463939666748
0.0,9.681339502334595,2.236222743988037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.143181324005127
0.0,9.653437852859497,2.2312862873077393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.109190225601196
0.0,9.679073095321655,2.237908363342285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.141772985458374
0.0,9.731623649597168,2.2385032176971436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.195348262786865
0.0,9.739449262619019,2.2392990589141846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.204397678375244
0.0,2.3507297039031982,2.2989184856414795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84968376159668
0.0,2.352865695953369,2.0615932941436768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.680299997329712
0.0,2.3595690727233887,2.067121982574463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.692513942718506
0.0,2.359567642211914,2.062793731689453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.688611268997192
0.0,2.359139919281006,2.066641330718994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.691655874252319
0.0,9.038709163665771,2.0617575645446777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.329460382461548
0.0,8.981499433517456,2.0650527477264404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.274662256240845
0.0,9.027906656265259,2.0650417804718018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.321957111358643
0.0,8.970445394515991,2.065538167953491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.263571977615356
0.0,9.038058757781982,2.0712268352508545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.338212966918945
0.0,9.249545097351074,2.0637550354003906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.542454719543457
0.0,9.290680646896362,2.065235137939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.585179567337036
0.0,9.24985671043396,2.064973831176758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.543510437011719
0.0,9.271936416625977,2.0597589015960693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.560345649719238
0.0,9.365603685379028,2.0732717514038086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.668880462646484
0.0,2.2691197395324707,2.2566604614257812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.737841606140137
0.0,2.379944086074829,2.096203565597534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.738659620285034
0.0,2.387647867202759,2.094560146331787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.744851350784302
0.0,2.3674988746643066,2.0890471935272217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.718400001525879
0.0,2.3695478439331055,2.0879993438720703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.720245122909546
0.0,9.317262172698975,2.096168041229248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.63034987449646
0.0,9.283132791519165,2.090116024017334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.589570045471191
0.0,9.352742671966553,2.0995359420776367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.668324708938599
0.0,9.276673316955566,2.086495876312256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.579316139221191
0.0,9.326183080673218,2.0892112255096436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.632202386856079
0.0,9.384009838104248,2.086000919342041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.68488359451294
0.0,9.44312310218811,2.0925989151000977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.751037359237671
0.0,9.442155599594116,2.0923492908477783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.749815702438354
0.0,9.373530387878418,2.090358018875122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.67933177947998
0.0,9.407577514648438,2.087141275405884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.709441661834717
0.0,2.3537187576293945,2.2608063220977783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.825138807296753
0.0,2.5490782260894775,2.5245249271392822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.338505029678345
0.0,2.5939085483551025,2.5376734733581543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3970582485198975
0.0,2.5903127193450928,2.529385566711426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.384965658187866
0.0,2.5618369579315186,2.53117036819458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.358401298522949
0.0,10.350014209747314,2.5336995124816895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.102853775024414
0.0,10.324402332305908,2.5353596210479736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.081525564193726
0.0,10.365792989730835,2.5446622371673584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.129420042037964
0.0,10.35933542251587,2.532945156097412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.111016273498535
0.0,10.336787700653076,2.5320231914520264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.08781385421753
0.0,10.497265338897705,2.541659116744995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.229332447052002
0.0,10.564629554748535,2.54150128364563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.296923637390137
0.0,10.545625686645508,2.5389206409454346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.27565050125122
0.0,10.550729513168335,2.5432021617889404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.284887075424194
0.0,10.419847965240479,2.5301222801208496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.14004635810852
0.0,2.4910666942596436,2.471781015396118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.165831565856934
0.0,2.6152172088623047,2.6950223445892334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.577333450317383
0.0,2.6159932613372803,2.6925833225250244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.575555086135864
0.0,2.6205151081085205,2.690570831298828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.578290700912476
0.0,2.631282329559326,2.688182830810547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.58620810508728
0.0,10.645793676376343,2.702089548110962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.567088603973389
0.0,10.509722709655762,2.6854097843170166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.413759708404541
0.0,10.62930417060852,2.6950149536132812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.543541669845581
0.0,10.52688193321228,2.689225196838379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.434978008270264
0.0,10.635081052780151,2.69512677192688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.549620866775513
0.0,10.632272005081177,2.6901752948760986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.552078008651733
0.0,10.652848482131958,2.685903549194336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.567639112472534
0.0,10.655323028564453,2.6851282119750977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.568938732147217
0.0,10.636664867401123,2.6869921684265137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.55269169807434
0.0,10.634541988372803,2.6916821002960205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.55504322052002
0.0,0.5506772994995117,0.3928847312927246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0173828601837158
0.0,0.5152890682220459,0.33909130096435547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9293680191040039
